title,authors,url
12 Use of Blockchain,"M Rashmi, DK Girija, HK Shilpa… - … in Healthcare: Security …, 2024 - books.google.com",https://books.google.com/books?hl=en&lr=&id=W6AUEQAAQBAJ&oi=fnd&pg=PA255&dq=Bitcoin+Transaction+Fraud+Detection&ots=c0fFuYG69s&sig=XvNjKuMtIFm_k1hwItSVYz6nam4
Initial coin offerings: risk or opportunity?,"AM Toma, P Cerchiello - Frontiers in artificial intelligence, 2020 - frontiersin.org",https://www.frontiersin.org/articles/10.3389/frai.2020.00018/full
Blockchain Technology: Applications and Challenges in Computer Science,"M Pandey, M Velmurugan, G Sathi… - E3S web of …, 2023 - e3s-conferences.org",https://www.e3s-conferences.org/articles/e3sconf/abs/2023/36/e3sconf_iconnect2023_04035/e3sconf_iconnect2023_04035.html
[HTML][HTML] Blockchain security enhancement: an approach towards hybrid consensus algorithms and machine learning techniques,"K Venkatesan, SB Rahayu - Scientific Reports, 2024 - nature.com",https://www.nature.com/articles/s41598-024-51578-7
"A survey of blockchain from the perspectives of applications, challenges, and opportunities","AA Monrat, O Schelén, K Andersson - Ieee Access, 2019 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8805074/
Countering selfish mining in blockchains,"M Saad, L Njilla, C Kamhoua… - 2019 International …, 2019 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8685577/
Merger of artificial intelligence and blockchain,"P Saigal - Blockchain technology and applications, 2020 - taylorfrancis.com",https://www.taylorfrancis.com/chapters/edit/10.1201/9781003081487-8/merger-artificial-intelligence-blockchain-pooja-saigal
Applicability of intrusion detection system on Ethereum attacks: a comprehensive review,"AHH Kabla, M Anbar, S Manickam, TA Al-Amiedy… - IEEE …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9815256/
Digital transformation of healthcare sector by blockchain technology,"DS Sushma, V Jaiswal, T Pal - Transformations Through Blockchain …, 2022 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-93344-9_7
T-Mix: a threshold cryptography mixing service for bitcoin,"WF Aldamegh, LA Alsulaiman - … —Volume 1: Proceedings of the 2nd …, 2020 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-32922-8_29
A Brief Analysis of Smart Contracts and Applications of Blockchain Technology,"R Matura - Journal of Artificial Intelligence and Capsule Networks, 2023 - irojournals.com",https://irojournals.com/aicn/article/view/5/1/4
Comprehensive analysis of non-fungible tokens valuation and accounting under IFRS: Challenges and artificial intelligence implications,"M Akpan, HU Ukwu - Akpan, M., & Ukwu, HU (2023) …, 2023 - papers.ssrn.com",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4546257
[HTML][HTML] Blockchain meets machine learning: a survey,"S Kayikci, TM Khoshgoftaar - Journal of Big Data, 2024 - Springer",https://link.springer.com/article/10.1186/s40537-023-00852-y
An Efficient Deep Learning Classification Model for Predicting Credit Card Fraud on Skewed Data,"N Rtayli - Journal of Information Security and Cybercrimes …, 2022 - journals.nauss.edu.sa",https://journals.nauss.edu.sa/index.php/JISCR/article/view/1801
Review of offline payment function of CBDC considering security requirements,"Y Chu, J Lee, S Kim, H Kim, Y Yoon, H Chung - Applied sciences, 2022 - mdpi.com",https://www.mdpi.com/2076-3417/12/9/4488
Disrupting ransomware actors on the bitcoin blockchain: A graph embedding approach,"B Ampel, K Otto, S Samtani… - 2023 IEEE International …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10297290/
Supply chain finance and blockchain in operations management: A literature review,"Y Gong, Y Zhang, M Alharithi - Sustainability, 2022 - mdpi.com",https://www.mdpi.com/2071-1050/14/20/13450
Characterising proxy usage in the bitcoin peer-to-peer network,"A Mühle, A Grüner, C Meinel - … of the 22nd International Conference on …, 2021 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3427796.3427840
Forensic accounting in the digital age: a US perspective: scrutinizing methods and challenges in digital financial fraud prevention,"RE Daraojimba, OA Farayola, FO Olatoye… - Finance & Accounting …, 2023 - fepbl.com",https://fepbl.com/index.php/farj/article/view/614
Preventing the money laundering and terrorist financing risks of emerging technologies: An international policy Delphi study,"EA Akartuna, SD Johnson, A Thornton - Technological Forecasting and …, 2022 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0040162522001640
Sok: Validating bridges as a scaling solution for blockchains,"P McCorry, C Buckland, B Yee, D Song - Cryptology ePrint Archive, 2021 - eprint.iacr.org",https://eprint.iacr.org/2021/1589
Bitcoin Price Forecasting: An Integrated Approach Using Hybrid LSTM‐ELM Models,"C Luo, L Pan, B Chen, H Xu - Mathematical Problems in …, 2022 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1155/2022/2126518
Quantum variational rewinding for time series anomaly detection,"JS Baker, H Horowitz, SK Radha, S Fernandes… - arXiv preprint arXiv …, 2022 - arxiv.org",https://arxiv.org/abs/2210.16438
Comprehensive analysis of non-fungible tokens valuation and accounting under IFRS: Challenges and artificial intelligence implications,"M Akpan, HU Ukwu - Akpan, M., & Ukwu, HU (2023) …, 2023 - papers.ssrn.com",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4546257
Blockchain meets machine learning: a survey,"S Kayikci, TM Khoshgoftaar - Journal of Big Data, 2024 - Springer",https://link.springer.com/article/10.1186/s40537-023-00852-y
An Efficient Deep Learning Classification Model for Predicting Credit Card Fraud on Skewed Data,"N Rtayli - Journal of Information Security and Cybercrimes …, 2022 - journals.nauss.edu.sa",https://journals.nauss.edu.sa/index.php/JISCR/article/view/1801
Review of offline payment function of CBDC considering security requirements,"Y Chu, J Lee, S Kim, H Kim, Y Yoon, H Chung - Applied sciences, 2022 - mdpi.com",https://www.mdpi.com/2076-3417/12/9/4488
Disrupting ransomware actors on the bitcoin blockchain: A graph embedding approach,"B Ampel, K Otto, S Samtani… - 2023 IEEE International …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10297290/
Supply chain finance and blockchain in operations management: A literature review,"Y Gong, Y Zhang, M Alharithi - Sustainability, 2022 - mdpi.com",https://www.mdpi.com/2071-1050/14/20/13450
Characterising proxy usage in the bitcoin peer-to-peer network,"A Mühle, A Grüner, C Meinel - … of the 22nd International Conference on …, 2021 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3427796.3427840
Forensic accounting in the digital age: a US perspective: scrutinizing methods and challenges in digital financial fraud prevention,"RE Daraojimba, OA Farayola, FO Olatoye… - Finance & Accounting …, 2023 - fepbl.com",https://fepbl.com/index.php/farj/article/view/614
Preventing the money laundering and terrorist financing risks of emerging technologies: An international policy Delphi study,"EA Akartuna, SD Johnson, A Thornton - Technological Forecasting and …, 2022 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0040162522001640
Sok: Validating bridges as a scaling solution for blockchains,"P McCorry, C Buckland, B Yee, D Song - Cryptology ePrint Archive, 2021 - eprint.iacr.org",https://eprint.iacr.org/2021/1589
Under pressure. A user-centered threat model for cryptocurrency owners,"M Froehlich, P Hulm, F Alt - Proceedings of the 2021 4th International …, 2021 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3510487.3510494
Towards artificial intelligence enabled financial crime detection,"Z Rouhollahi - arXiv preprint arXiv:2105.10866, 2021 - arxiv.org",https://arxiv.org/abs/2105.10866
"Blockchain technology, improvement suggestions, security challenges on smart grid and its application in healthcare for sustainable development","FA Khan, M Asif, A Ahmad, M Alharbi… - Sustainable Cities and …, 2020 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2210670720300056
A survey on blockchain and artificial intelligence technologies for enhancing security and privacy in smart environments,"O Fadi, Z Karim, B Mohammed - IEEE Access, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9874817/
Cryptocurrency Taxation: Suggested Revisions on Current Treatment,J Wilwerding - 2019 - digitalcommons.unomaha.edu,https://digitalcommons.unomaha.edu/university_honors_program/72/
Innovations in Payment Processing: Integrating Accelerated Testing for Enhanced Security,"K Mullangi - American Digits: Journal of Computing and Digital …, 2023 - hal.science",https://hal.science/hal-04647281/
Integration of data science and IoT with blockchain for Industry 4.0,"P Gangwani, A Perez-Pons, S Joshi… - Blockchain and its …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-981-19-8730-4_6
Blockchain for medical insurance: Synthesizing current knowledge and problematizing it for future research avenues,"AKMB Haque, B Bhushan - … Technology Solutions for the Security of IoT …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/B9780323991995000021
A Study of the Emerging Trends in SIM Swapping Crime and Effective Countermeasures,"M Kim, J Suh, H Kwon - … on Big Data, Cloud Computing, and …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9900510/
On the role of local blockchain network features in cryptocurrency price formation,"AK Dey, CG Akcora, YR Gel… - Canadian Journal of …, 2020 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1002/cjs.11547
Blockchain and iot technology transformation in indonesian education,"A Supriadi, MF Iqbal, AN Pratista… - Blockchain Frontier …, 2023 - journal.pandawan.id",https://journal.pandawan.id/b-front/article/view/208
A privacy-preserving hybrid federated learning framework for financial crime detection,"H Zhang, J Hong, F Dong, S Drew, L Xue… - arXiv preprint arXiv …, 2023 - arxiv.org",https://arxiv.org/abs/2302.03654
[PDF][PDF] FinTech innovations in digital banking,"V Dubey - International Journal of Engineering Research & …, 2019 - researchgate.net",https://www.researchgate.net/profile/Vivek-Dubey-7/publication/337137167_FinTech_Innovations_in_Digital_Banking/links/5dc670524585151435f7fe68/FinTech-Innovations-in-Digital-Banking.pdf
Cryptocurrencies and the blockchain,"L Tredinnick - Business Information Review, 2019 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1177/0266382119836314
Blockchain applications for the healthcare sector: Uses beyond Bitcoin,"R Jafri, S Singh - Blockchain Applications for Healthcare Informatics, 2022 - Elsevier",https://www.sciencedirect.com/science/article/pii/B9780323906159000220
DDoS Intrusion Detection with Ensemble Stream Mining for IoT Smart Sensing Devices,"TM Ghazal, NA Al-Dmour, RA Said, A Omidvar… - The Effect of Information …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-12382-5_109
Artificial intelligence and blockchain for cybersecurity applications,"F Muheidat, L Tawalbeh - Artificial intelligence and blockchain for future …, 2021 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-74575-2_1
Assessment of iterative semi-supervised feature selection learning for sentiment analyses: Digital currency markets,"F Akba, IT Medeni, MS Guzel… - 2020 IEEE 14th …, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9031448/
Bitcoin: Future or Fad?,"D Tut - Big Data in Finance: Opportunities and Challenges of …, 2022 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-12240-8_8
Blockchain technology: Disruptor or enhancer to the accounting and auditing profession,MT Oladejo - 2023 - researchcommons.waikato.ac.nz,https://researchcommons.waikato.ac.nz/handle/10289/15539
Implementation and early adoption of an ethereum-based electronic voting system for the prevention of fraudulent voting,"B Ahn - Sustainability, 2022 - mdpi.com",https://www.mdpi.com/2071-1050/14/5/2917
A bibliometric and content analysis discourse on business application of blockchain technology,"A Chandel, N Bhanot, R Sharma - International Journal of Quality & …, 2023 - emerald.com",https://www.emerald.com/insight/content/doi/10.1108/IJQRM-02-2023-0025/full/html
The evolution of bitcoin: A historical analysis and future prospects,"S Hossaion, M Bairagi, J Aktar… - iRASD Journal of …, 2023 - internationalrasd.org",https://www.internationalrasd.org/journals/index.php/joe/article/view/1260
Blockchain and Artificial Intelligence (AI) integration for revolutionizing security and transparency in finance,"N Rane, S Choudhary, J Rane - Available at SSRN 4644253, 2023 - papers.ssrn.com",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4644253
Identifying and reducing the money laundering risks posed by individuals who have been unknowingly recruited as money mules,"EE Esoimeme - Journal of Money Laundering Control, 2021 - emerald.com",https://www.emerald.com/insight/content/doi/10.1108/JMLC-05-2020-0053/full/html
An empirical analysis of security and privacy risks in android cryptocurrency wallet apps,"IWB Sentana, M Ikram, MA Kaafar - International Conference on Applied …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-33491-7_26
Detecting cryptojacking web threats: An approach with autoencoders and deep dense neural networks,"A Hernandez-Suarez, G Sanchez-Perez… - Applied Sciences, 2022 - mdpi.com",https://www.mdpi.com/2076-3417/12/7/3234
"Regulatory technology (Reg-Tech) in financial stability supervision: Taxonomy, key methods, applications and future directions","X Chao, Q Ran, J Chen, T Li, Q Qian, D Ergu - International Review of …, 2022 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1057521922000035
"Current practices, new insights, and emerging trends of financial technologies","X Hua, Y Huang, Y Zheng - Industrial Management & Data Systems, 2019 - emerald.com",https://www.emerald.com/insight/content/doi/10.1108/IMDS-08-2019-0431/full/html
[PDF][PDF] Model Structure for Block Chain Technology and Cryptocurrency for the financial services sector in Zimbabwe,G Kabanda - 2021 - academia.edu,https://www.academia.edu/download/69614441/Gabriel_Paper_Model_Structure_for_Block_Chain_Technology_and_CryptoCurrency.pdf
Assessment of iterative semi-supervised feature selection learning for sentiment analyses: Digital currency markets,"F Akba, IT Medeni, MS Guzel… - 2020 IEEE 14th …, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9031448/
Bitcoin: Future or Fad?,"D Tut - Big Data in Finance: Opportunities and Challenges of …, 2022 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-12240-8_8
Blockchain technology: Disruptor or enhancer to the accounting and auditing profession,MT Oladejo - 2023 - researchcommons.waikato.ac.nz,https://researchcommons.waikato.ac.nz/handle/10289/15539
Implementation and early adoption of an ethereum-based electronic voting system for the prevention of fraudulent voting,"B Ahn - Sustainability, 2022 - mdpi.com",https://www.mdpi.com/2071-1050/14/5/2917
A bibliometric and content analysis discourse on business application of blockchain technology,"A Chandel, N Bhanot, R Sharma - International Journal of Quality & …, 2023 - emerald.com",https://www.emerald.com/insight/content/doi/10.1108/IJQRM-02-2023-0025/full/html
The evolution of bitcoin: A historical analysis and future prospects,"S Hossaion, M Bairagi, J Aktar… - iRASD Journal of …, 2023 - internationalrasd.org",https://www.internationalrasd.org/journals/index.php/joe/article/view/1260
Blockchain and Artificial Intelligence (AI) integration for revolutionizing security and transparency in finance,"N Rane, S Choudhary, J Rane - Available at SSRN 4644253, 2023 - papers.ssrn.com",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4644253
Combating money laundering on the blockchain,D Karia - 2019 - essay.utwente.nl,http://essay.utwente.nl/79963/
Identifying and reducing the money laundering risks posed by individuals who have been unknowingly recruited as money mules,"EE Esoimeme - Journal of Money Laundering Control, 2021 - emerald.com",https://www.emerald.com/insight/content/doi/10.1108/JMLC-05-2020-0053/full/html
An empirical analysis of security and privacy risks in android cryptocurrency wallet apps,"IWB Sentana, M Ikram, MA Kaafar - International Conference on Applied …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-33491-7_26
[HTML][HTML] Detecting cryptojacking web threats: An approach with autoencoders and deep dense neural networks,"A Hernandez-Suarez, G Sanchez-Perez… - Applied Sciences, 2022 - mdpi.com",https://www.mdpi.com/2076-3417/12/7/3234
"Regulatory technology (Reg-Tech) in financial stability supervision: Taxonomy, key methods, applications and future directions","X Chao, Q Ran, J Chen, T Li, Q Qian, D Ergu - International Review of …, 2022 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1057521922000035
"Current practices, new insights, and emerging trends of financial technologies","X Hua, Y Huang, Y Zheng - Industrial Management & Data Systems, 2019 - emerald.com",https://www.emerald.com/insight/content/doi/10.1108/IMDS-08-2019-0431/full/html
Virtual Credit and Debit Card Issuing System,"S Kamanga, P Jimu - i-Manager's Journal on Software …, 2024 - search.proquest.com",https://search.proquest.com/openview/95d27f001b231296f61689b785c4e3ee/1?pq-origsite=gscholar&cbl=2030612
[PDF][PDF] Model Structure for Block Chain Technology and Cryptocurrency for the financial services sector in Zimbabwe,G Kabanda - 2021 - academia.edu,https://www.academia.edu/download/69614441/Gabriel_Paper_Model_Structure_for_Block_Chain_Technology_and_CryptoCurrency.pdf
Forensic accounting: breaking the nexus between financial cybercrime and terrorist financing in Nigeria,"OT Emmanuel, AA Michael - Journal of Auditing, Finance …, 2020 - journal.trunojoyo.ac.id",https://journal.trunojoyo.ac.id/jaffa/article/view/8350
Performance of different machine learning algorithms in detecting financial fraud,"AAS Alsuwailem, E Salem, AKJ Saudagar - Computational Economics, 2023 - Springer",https://link.springer.com/article/10.1007/s10614-022-10314-x
"Revolutionizing banking security: integrating artificial intelligence, blockchain, and business intelligence for enhanced cybersecurity","OA Farayola - Finance & Accounting Research Journal, 2024 - fepbl.com",https://www.fepbl.com/index.php/farj/article/view/990
[PDF][PDF] Discovering the Bitcoin Double Spend using Lost Agreement Amount,"A Murugan, J Vijayalakshmi - International Journal of Recent …, 2019 - researchgate.net",https://www.researchgate.net/profile/Dr-J-Vijayalakshmi/publication/339229135_Discovering_the_Bitcoin_Double_Spend_using_Lost_Agreement_Amount/links/5e44eb05299bf1cdb924e964/Discovering-the-Bitcoin-Double-Spend-using-Lost-Agreement-Amount.pdf
[HTML][HTML] A cryptocurrency spectrum short analysis,"MC Șcheau, SL Crăciunescu, I Brici… - Journal of Risk and …, 2020 - mdpi.com",https://www.mdpi.com/1911-8074/13/8/184
A proposed purchase cycle audit approach using blockchain technology to increase audit effectiveness and reduce fraud,OL Salami - 2020 - era.library.ualberta.ca,https://era.library.ualberta.ca/items/87939366-9372-4753-9ced-d31ff4dbeae1
"Analysis of blockchain security: classic attacks, cybercrime and penetration testing","S Kaushik, N El Madhoun - 2023 Eighth International …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10329210/
[PDF][PDF] Artificial intelligence algorithms and cloud computing technologies in blockchain-based fintech management,"G Lăzăroiu, M Bogdan, M Geamănu… - Oeconomia …, 2023 - bibliotekanauki.pl",https://bibliotekanauki.pl/articles/19901187.pdf
Bitcoin Cryptocurrency and Electronic Commerce in Saudi Arabia,"L Hajr, S Katamoura, A Mirza - SAGE Open, 2023 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1177/21582440231218513
[PDF][PDF] Blockchain technology for next-generation society: current trends and future opportunities for smart era,"MM Nair, AK Tyagi - Blockchain Technology for Secure Social Media …, 2023 - ak-tyagi.com",https://ak-tyagi.com/static/pdf/129.pdf
Cerberus: A blockchain-based accreditation and degree verification system,"A Tariq, HB Haq, ST Ali - … Transactions on Computational Social …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9875170/
RiskProp: Account risk rating on Ethereum via de-anonymous score and network propagation,"D Lin, J Wu, Q Fu, Z Zheng, T Chen - arXiv preprint arXiv:2301.00354, 2023 - arxiv.org",https://arxiv.org/abs/2301.00354
[PDF][PDF] Investigating cryptocurrency financing crimes terrorism and armed aggression,"A Movchan, O Shliakhovskyi, V Kozii… - Social & Legal …, 2023 - dspace.lvduvs.edu.ua",https://dspace.lvduvs.edu.ua/bitstream/1234567890/6882/1/Social%20and%20Legal%20Studios_6_4_2023.pdf#page=122
[PDF][PDF] Cybersecurity strategies for safeguarding customers data and preventing financial fraud in the United States financial sectors,"O Efijemue, C Obunadike, E Taiwo… - … Journal of Soft …, 2023 - researchgate.net",https://www.researchgate.net/profile/Oghenekome-Efijemue/publication/372135342_Cybersecurity_Strategies_for_Safeguarding_Customer's_data_and_Preventing_Financial_Fraud_in_the_United_States_Financial_Sectors/links/65432ec7ff8d8f507ce21c7c/Cybersecurity-Strategies-for-Safeguarding-Customers-data-and-Preventing-Financial-Fraud-in-the-United-States-Financial-Sectors.pdf
"Designing Distributed Ledger technologies, like Blockchain, for advertising markets","M Joo, SH Kim, A Ghose, KC Wilbur - International Journal of Research in …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0167811622000660
[PDF][PDF] THE CRIMES OF TAX FRAUD AND MONEY LAUNDERING AND THEIR RELATIONSHIP WITH CRYPTOCURRENCIES,PDN Olvera - 2024 - researchgate.net,https://www.researchgate.net/profile/Pedro-Nieto-Olvera/publication/379221236_The_crimes_of_tax_fraud_and_money_laundering_and_their_relationship_with_cryptocurrencies/links/65ff4f25a4857c796273f633/The-crimes-of-tax-fraud-and-money-laundering-and-their-relationship-with-cryptocurrencies.pdf
Blockchain technology and the circular economy: Implications for sustainability and social responsibility,"A Upadhyay, S Mukhuty, V Kumar… - Journal of cleaner …, 2021 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0959652621003504
Towards a distributed token based payment system using blockchain technology,"M Zouina, B Outtai - 2019 international conference on …, 2019 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8742380/
International enforcement of cryptocurrency laws: jurisdictional challenges and collaborative solutions,"NS Uzougbo, CG Ikegwu… - … Research and Reviews, 2024 - magnascientiapub.com",https://magnascientiapub.com/journals/msarr/content/international-enforcement-cryptocurrency-laws-jurisdictional-challenges-and-collaborative
[HTML][HTML] Navigating the Future: Blockchain's Impact on Accounting and Auditing Practices,"S Sheela, AA Alsmady, K Tanaraj, I Izani - Sustainability, 2023 - mdpi.com",https://www.mdpi.com/2071-1050/15/24/16887
Cybercrime and cyber security in fintech,"A Despotović, A Parmaković, M Miljković - Digital transformation of the …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-23269-5_15
A novel blockchain-driven framework for deterring fraud in supply chain finance,"R Xu, Z Wang, JL Zhao - 2022 IEEE International Conference …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9945470/
Artificial intelligence advantages in cloud Fintech application security,"AR Kunduru - Central asian journal of …, 2023 - cajmtcs.centralasianstudies.org",https://cajmtcs.centralasianstudies.org/index.php/CAJMTCS/article/view/492
A Wild Velvet Fork Appears! Inclusive Blockchain Protocol Changes in Practice: (Short Paper),"A Zamyatin, N Stifter, A Judmayer, P Schindler… - … Workshops, BITCOIN …, 2019 - Springer",https://link.springer.com/chapter/10.1007/978-3-662-58820-8_3
Secure Model for Records Traceability in Airline Supply Chain Based on Blockchain and Machine Learning,"K Zkik, A Sebbar, N Nejjari, S Lahlou, O Fadi… - … and Industry 4.0 for …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-19711-6_6
Gadbench: Revisiting and benchmarking supervised graph anomaly detection,"J Tang, F Hua, Z Gao, P Zhao… - Advances in Neural …, 2023 - proceedings.neurips.cc",https://proceedings.neurips.cc/paper_files/paper/2023/hash/5eaafd67434a4cfb1cf829722c65f184-Abstract-Datasets_and_Benchmarks.html
The urgency of regulating the use of artificial intelligence in detecting suspicious financial transactions,"F Tanuwijaya, FZ Salsabilla, MA Amrullah… - … Conference on Law …, 2023 - atlantis-press.com",https://www.atlantis-press.com/proceedings/icolgas-23/125995721
[PDF][PDF] Disruptions and digital banking trends,"L Wewege, J Lee, MC Thomsett - Journal of Applied Finance and …, 2020 - researchgate.net",https://www.researchgate.net/profile/Luigi-Wewege/publication/343050625_Disruptions_and_Digital_Banking_Trends/links/5f136f93a6fdcc3ed7153217/Disruptions-and-Digital-Banking-Trends.pdf
[PDF][PDF] THE CRIMES OF TAX FRAUD AND MONEY LAUNDERING AND THEIR RELATIONSHIP WITH CRYPTOCURRENCIES,PDN Olvera - 2024 - researchgate.net,https://www.researchgate.net/profile/Pedro-Nieto-Olvera/publication/379221236_The_crimes_of_tax_fraud_and_money_laundering_and_their_relationship_with_cryptocurrencies/links/65ff4f25a4857c796273f633/The-crimes-of-tax-fraud-and-money-laundering-and-their-relationship-with-cryptocurrencies.pdf
Blockchain technology and the circular economy: Implications for sustainability and social responsibility,"A Upadhyay, S Mukhuty, V Kumar… - Journal of cleaner …, 2021 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0959652621003504
Towards a distributed token based payment system using blockchain technology,"M Zouina, B Outtai - 2019 international conference on …, 2019 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8742380/
International enforcement of cryptocurrency laws: jurisdictional challenges and collaborative solutions,"NS Uzougbo, CG Ikegwu… - … Research and Reviews, 2024 - magnascientiapub.com",https://magnascientiapub.com/journals/msarr/content/international-enforcement-cryptocurrency-laws-jurisdictional-challenges-and-collaborative
[HTML][HTML] Navigating the Future: Blockchain's Impact on Accounting and Auditing Practices,"S Sheela, AA Alsmady, K Tanaraj, I Izani - Sustainability, 2023 - mdpi.com",https://www.mdpi.com/2071-1050/15/24/16887
Cybercrime and cyber security in fintech,"A Despotović, A Parmaković, M Miljković - Digital transformation of the …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-23269-5_15
A novel blockchain-driven framework for deterring fraud in supply chain finance,"R Xu, Z Wang, JL Zhao - 2022 IEEE International Conference …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9945470/
Artificial intelligence advantages in cloud Fintech application security,"AR Kunduru - Central asian journal of …, 2023 - cajmtcs.centralasianstudies.org",https://cajmtcs.centralasianstudies.org/index.php/CAJMTCS/article/view/492
A Wild Velvet Fork Appears! Inclusive Blockchain Protocol Changes in Practice: (Short Paper),"A Zamyatin, N Stifter, A Judmayer, P Schindler… - … Workshops, BITCOIN …, 2019 - Springer",https://link.springer.com/chapter/10.1007/978-3-662-58820-8_3
Secure Model for Records Traceability in Airline Supply Chain Based on Blockchain and Machine Learning,"K Zkik, A Sebbar, N Nejjari, S Lahlou, O Fadi… - … and Industry 4.0 for …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-19711-6_6
A survey for the application of blockchain technology in the media,"L Liu, W Zhang, C Han - Peer-to-Peer Networking and Applications, 2021 - Springer",https://link.springer.com/article/10.1007/s12083-021-01168-5
The application of blockchain-based crypto assets for integrating the physical and financial supply chains in the construction & engineering industry,"H Hamledari, M Fischer - Automation in construction, 2021 - Elsevier",https://www.sciencedirect.com/science/article/pii/S092658052100162X
Explainable artificial intelligence in cybersecurity: A survey,"N Capuano, G Fenza, V Loia, C Stanzione - Ieee Access, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9877919/
A European emissions trading system powered by distributed ledger technology: an evaluation framework,"R Mandaroux, C Dong, G Li - Sustainability, 2021 - mdpi.com",https://www.mdpi.com/2071-1050/13/4/2106
B-SAHIC: A blockchain based secured and automated health insurance claim processing system,"M Khatun, RA Islam, S Islam - Journal of Intelligent & Fuzzy …, 2023 - content.iospress.com",https://content.iospress.com/articles/journal-of-intelligent-and-fuzzy-systems/ifs220690
Sketches for blockchains,"O Rottenstreich - 2021 International Conference on …, 2021 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9352944/
Financial cybercrime in the Islamic finance metaverse,"K Katterbauer, H Syed, L Cleenewerck - Journal of Metaverse, 2022 - dergipark.org.tr",https://dergipark.org.tr/en/pub/jmv/article/1108783
A survey on machine learning approaches in cryptocurrency: challenges and opportunities,"H Mujlid - 2023 4th International Conference on Computing …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10099130/
Artificial intelligence driven crypto currencies,"A Ganapathy, M Redwanuzzaman… - Global Disclosure of …, 2020 - i-proclaim.my",https://i-proclaim.my/journals/index.php/gdeb/article/view/557
Blockchain technology and application: an overview,"S Dong, K Abbas, M Li, J Kamruzzaman - PeerJ Computer Science, 2023 - peerj.com",https://peerj.com/articles/cs-1705/
Enhancing Fintech Security-A Comparative Analysis of Advanced Security Algorithms,"N Thakur, V Sharma - 2023 2nd International Conference on …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10212129/
[HTML][HTML] Corporate governance implications of disruptive technology: An overview,"NM Brennan, N Subramaniam… - The British Accounting …, 2019 - Elsevier",https://www.sciencedirect.com/science/article/pii/S089083891930085X
